playerID,Starting Year,Last Year,Full Name,pos,MVP,height,weight,college,birthDate,deathDate,race,Year Inducted,Total GP,Total GS,Total Minutes,Total Points,Total Off. Rebounds,Total Def. Rebounds,Total Rebounds,Total Assists,Total Steals,Total Blocks,Total Turnovers,Total PF,Total FG Attempted,Total FG Made,Total FT Attempted,Total FT Made,Total Three Attempted,Total Three Made,Total FG Points,Total Three Made Points,Total FG %,Total FT %,Total Three %,Years Played,GP per Year,Minutes per Game,Points per Game,O. Rebounds per Game,D. Rebounds per Game,Rebounds per Game,Assists per Game,Steals per Game,Blocks per Game,Turnovers per Game,PF per Game
hendeto01,1974,1982,Thomas Edward Henderson,G,0,75.0,190.0,Hawaii,1/26/1952,0000-00-00,B,,730,0,20054,6789,448,1227,1675,3567,839,94,813,1309,6251,2696,1887,1397,11,0,5392,0,0.43129099344104943,0.7403285638579756,0.0,9,81.11111111111111,27.471232876712328,9.3,0.6136986301369863,1.680821917808219,2.2945205479452055,4.8863013698630136,1.1493150684931508,0.12876712328767123,1.1136986301369862,1.7931506849315069
hendrma01,1996,1999,Mark Allan Hendrickson,F,0,81.0,220.0,Washington State,6/23/1974,0000-00-00,W,,114,0,1508,381,98,218,316,63,50,15,63,139,322,134,137,110,18,3,268,9,0.4161490683229814,0.8029197080291971,0.16666666666666666,4,28.5,13.228070175438596,3.3421052631578947,0.8596491228070176,1.912280701754386,2.7719298245614037,0.5526315789473685,0.43859649122807015,0.13157894736842105,0.5526315789473685,1.219298245614035
henryal01,1970,1971,Albert J. Henry,C,0,81.0,190.0,Wisconsin,2/9/1949,0000-00-00,B,,49,0,447,194,0,0,148,8,0,0,0,43,162,69,80,56,0,0,138,0,0.42592592592592593,0.7,,2,24.5,9.122448979591837,3.9591836734693877,0.0,0.0,3.020408163265306,0.16326530612244897,0.0,0.0,0.0,0.8775510204081632
henryca01,1985,1985,Carl J. Henry,G,0,78.0,205.0,Kansas,8/16/1960,0000-00-00,B,,29,0,151,81,8,11,19,4,5,0,9,11,68,32,17,12,11,5,64,15,0.47058823529411764,0.7058823529411765,0.45454545454545453,1,29.0,5.206896551724138,2.793103448275862,0.27586206896551724,0.3793103448275862,0.6551724137931034,0.13793103448275862,0.1724137931034483,0.0,0.3103448275862069,0.3793103448275862
henryco01,1986,1987,Conner Henry,G,0,79.0,195.0,Cal. St.-Santa Barbara,7/21/1963,0000-00-00,W,,104,0,791,327,23,66,89,102,21,6,69,74,302,116,84,61,92,34,232,102,0.3841059602649007,0.7261904761904762,0.3695652173913043,2,52.0,7.605769230769231,3.144230769230769,0.22115384615384615,0.6346153846153846,0.8557692307692307,0.9807692307692307,0.20192307692307693,0.057692307692307696,0.6634615384615384,0.7115384615384616
henrysk01,1993,1993,Herman Henry,G-F,0,79.0,190.0,Oklahoma,12/8/1967,0000-00-00,B,,7,0,31,6,1,4,5,7,0,0,2,2,11,2,4,2,4,0,4,0,0.18181818181818182,0.5,0.0,1,7.0,4.428571428571429,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.7142857142857143,1.0,0.0,0.0,0.2857142857142857,0.2857142857142857
henryxa01,2010,2011,Xavier Henry,G,0,78.0,220.0,Kansas,3/15/1991,0000-00-00,B,,83,16,1286,404,33,110,143,53,37,11,48,107,388,155,137,85,34,9,310,27,0.39948453608247425,0.6204379562043796,0.2647058823529412,2,41.5,15.493975903614459,4.867469879518072,0.39759036144578314,1.3253012048192772,1.7228915662650603,0.6385542168674698,0.4457831325301205,0.13253012048192772,0.5783132530120482,1.2891566265060241
hensost01,1990,1998,Steven Michael Henson,G,0,71.0,177.0,Kansas State,2/2/1968,0000-00-00,W,,244,0,2369,764,47,136,183,473,93,2,183,290,652,263,149,129,251,109,526,327,0.40337423312883436,0.8657718120805369,0.4342629482071713,9,27.11111111111111,9.709016393442623,3.1311475409836067,0.19262295081967212,0.5573770491803278,0.75,1.9385245901639345,0.38114754098360654,0.00819672131147541,0.75,1.1885245901639345
hentzch01,1970,1970,Charles Hentz,F,0,77.0,210.0,Arkansas AM&N,9/13/1947,0000-00-00,B,,57,0,1075,341,148,238,386,31,0,0,82,114,303,142,98,57,4,0,284,0,0.46864686468646866,0.5816326530612245,0.0,1,57.0,18.859649122807017,5.982456140350878,2.5964912280701755,4.175438596491228,6.771929824561403,0.543859649122807,0.0,0.0,1.4385964912280702,2.0
herreca01,1991,1998,Carl Victor Herrera,F,0,81.0,215.0,Houston,12/14/1966,0000-00-00,B,,506,0,8544,2618,609,1179,1788,274,247,210,469,1018,2305,1094,662,428,16,2,2188,6,0.47462039045553145,0.6465256797583081,0.125,8,63.25,16.885375494071145,5.173913043478261,1.2035573122529644,2.3300395256916997,3.533596837944664,0.541501976284585,0.4881422924901186,0.4150197628458498,0.9268774703557312,2.0118577075098814
herrech01,1999,2000,Chris Albert Herren,G,0,74.0,190.0,Fresno State,9/27/1975,0000-00-00,W,,70,0,1005,224,16,57,73,167,29,2,62,117,220,74,52,36,122,40,148,120,0.33636363636363636,0.6923076923076923,0.32786885245901637,2,35.0,14.357142857142858,3.2,0.22857142857142856,0.8142857142857143,1.042857142857143,2.3857142857142857,0.4142857142857143,0.02857142857142857,0.8857142857142857,1.6714285714285715
herrmwa01,2006,2008,Walter Herrmann Heinrich,F-C,0,81.0,225.0,none,6/26/1979,0000-00-00,W,,160,0,1993,832,80,241,321,68,32,12,61,150,693,316,107,83,304,117,632,351,0.455988455988456,0.7757009345794392,0.3848684210526316,3,53.333333333333336,12.45625,5.2,0.5,1.50625,2.00625,0.425,0.2,0.075,0.38125,0.9375
herroke01,1978,1981,Keith Orlando Herron,G-F,0,78.0,195.0,Villanova,6/14/1956,0000-00-00,B,,124,0,2620,1219,112,130,242,174,105,30,170,190,1108,485,288,247,12,2,970,6,0.43772563176895307,0.8576388888888888,0.16666666666666666,4,31.0,21.129032258064516,9.830645161290322,0.9032258064516129,1.0483870967741935,1.9516129032258065,1.403225806451613,0.8467741935483871,0.24193548387096775,1.3709677419354838,1.532258064516129
hesteda01,1970,1970,Dan W. Hester,F,0,80.0,210.0,Louisiana State,11/8/1948,0000-00-00,W,,49,0,597,264,86,161,247,36,0,0,46,91,259,101,69,57,12,5,202,15,0.38996138996138996,0.8260869565217391,0.4166666666666667,1,49.0,12.183673469387756,5.387755102040816,1.7551020408163265,3.2857142857142856,5.040816326530612,0.7346938775510204,0.0,0.0,0.9387755102040817,1.8571428571428572
hibbero01,2008,2011,Roy Denzil Hibbert,C,0,86.0,278.0,Georgetown,12/11/1986,0000-00-00,B,,313,161,7697,3480,747,1299,2046,496,121,520,548,1010,2909,1399,938,678,13,4,2798,12,0.48092127878996216,0.7228144989339019,0.3076923076923077,4,78.25,24.59105431309904,11.118210862619808,2.3865814696485623,4.1501597444089455,6.536741214057508,1.584664536741214,0.3865814696485623,1.6613418530351438,1.7507987220447285,3.2268370607028753
hicksjj01,2008,2011,James Edward Hickson,F,0,81.0,242.0,North Carolina State,9/4/1988,0000-00-00,B,,288,85,5974,2530,513,1091,1604,186,128,158,386,522,2066,1015,747,500,8,0,2030,0,0.4912875121006776,0.6693440428380187,0.0,4,72.0,20.743055555555557,8.784722222222221,1.78125,3.7881944444444446,5.569444444444445,0.6458333333333334,0.4444444444444444,0.5486111111111112,1.3402777777777777,1.8125
hicksph01,1976,1978,Phillip James Hicks,F,0,79.0,205.0,Tulane,1/31/1953,0000-00-00,W,,58,0,394,132,40,57,97,32,13,0,13,58,134,59,18,14,0,0,118,0,0.44029850746268656,0.7777777777777778,,3,19.333333333333332,6.793103448275862,2.2758620689655173,0.6896551724137931,0.9827586206896551,1.6724137931034482,0.5517241379310345,0.22413793103448276,0.0,0.22413793103448276,1.0
higgibi01,1974,1974,William Higgins,G,0,74.0,180.0,Ashland,12/15/1952,0000-00-00,B,,15,0,348,138,5,16,21,32,8,1,40,41,139,61,23,15,5,1,122,3,0.43884892086330934,0.6521739130434783,0.2,1,15.0,23.2,9.2,0.3333333333333333,1.0666666666666667,1.4,2.1333333333333333,0.5333333333333333,0.06666666666666667,2.6666666666666665,2.7333333333333334
higgico01,2011,2011,Courdon Higgins,G,0,77.0,180.0,Colorado,6/14/1989,0000-00-00,B,,38,0,423,150,7,28,35,36,5,6,39,40,160,52,60,42,20,4,104,12,0.325,0.7,0.2,1,38.0,11.131578947368421,3.9473684210526314,0.18421052631578946,0.7368421052631579,0.9210526315789473,0.9473684210526315,0.13157894736842105,0.15789473684210525,1.0263157894736843,1.0526315789473684
higgiea01,1970,1970,Earle Brent Higgins,F,0,80.0,195.0,Eastern Michigan,12/30/1946,0000-00-00,B,,58,0,498,249,58,83,141,36,0,0,27,114,243,110,37,26,17,3,220,9,0.45267489711934156,0.7027027027027027,0.17647058823529413,1,58.0,8.586206896551724,4.293103448275862,1.0,1.4310344827586208,2.4310344827586206,0.6206896551724138,0.0,0.0,0.46551724137931033,1.9655172413793103
higgimi01,1989,1990,Michael S. Higgins,F,0,81.0,215.0,Northern Colorado,2/17/1967,0000-00-00,W,,18,0,111,30,6,3,9,5,2,4,5,21,18,9,17,12,0,0,18,0,0.5,0.7058823529411765,,2,9.0,6.166666666666667,1.6666666666666667,0.3333333333333333,0.16666666666666666,0.5,0.2777777777777778,0.1111111111111111,0.2222222222222222,0.2777777777777778,1.1666666666666667
higgiro01,1982,1994,Roderick Dwayne Higgins,F-C-G,0,79.0,200.0,Fresno State,1/31/1960,0000-00-00,B,,812,0,17922,7273,985,1947,2932,1309,513,381,809,1790,5541,2573,2170,1754,1101,373,5146,1119,0.4643566143295434,0.808294930875576,0.3387829246139873,13,62.46153846153846,22.071428571428573,8.956896551724139,1.2130541871921183,2.397783251231527,3.6108374384236455,1.6120689655172413,0.6317733990147784,0.46921182266009853,0.9963054187192119,2.2044334975369457
higgise01,1990,1997,Sean Marielle Higgins,G-F,0,81.0,205.0,Michigan,12/30/1968,0000-00-00,B,,223,0,3347,1375,115,287,402,227,73,32,239,352,1307,559,193,164,290,93,1118,279,0.42769701606732974,0.8497409326424871,0.32068965517241377,8,27.875,15.008968609865471,6.165919282511211,0.515695067264574,1.2869955156950672,1.8026905829596414,1.0179372197309418,0.3273542600896861,0.14349775784753363,1.0717488789237668,1.5784753363228698
higgske01,1978,1981,Kenneth Lee Higgs,G,0,72.0,180.0,Louisiana State,1/31/1955,0000-00-00,B,,219,0,4489,1493,66,328,394,950,242,23,374,694,1242,546,492,393,57,8,1092,24,0.4396135265700483,0.7987804878048781,0.14035087719298245,4,54.75,20.49771689497717,6.8173515981735155,0.3013698630136986,1.4977168949771689,1.7990867579908676,4.337899543378995,1.1050228310502284,0.1050228310502283,1.7077625570776256,3.1689497716894977
highjo01,1979,1983,Johnny Harold High,G,0,75.0,185.0,Nevada-Reno,4/25/1957,6/13/1987,B,,292,0,4820,1475,245,426,671,557,340,91,469,763,1243,539,639,393,41,4,1078,12,0.4336283185840708,0.6150234741784038,0.0975609756097561,5,58.4,16.506849315068493,5.051369863013699,0.839041095890411,1.4589041095890412,2.297945205479452,1.9075342465753424,1.1643835616438356,0.3116438356164384,1.606164383561644,2.613013698630137
hilarne01,2002,2011, Nene,F-C,0,83.0,260.0,none,9/13/1982,0000-00-00,B,,610,134,18023,7500,1308,2924,4232,1124,743,546,1182,2056,5016,2804,2802,1890,25,2,5608,6,0.5590111642743222,0.6745182012847966,0.08,10,61.0,29.54590163934426,12.295081967213115,2.144262295081967,4.79344262295082,6.937704918032787,1.842622950819672,1.2180327868852459,0.8950819672131147,1.937704918032787,3.3704918032786884
hillar01,1976,1983,Armond G. Hill,G,0,76.0,190.0,Princeton,3/31/1953,0000-00-00,B,,484,0,12222,3331,234,709,943,2266,566,63,872,1499,2933,1197,1129,936,14,1,2394,3,0.4081145584725537,0.829052258635961,0.07142857142857142,8,60.5,25.25206611570248,6.882231404958677,0.4834710743801653,1.4648760330578512,1.9483471074380165,4.681818181818182,1.1694214876033058,0.13016528925619836,1.8016528925619835,3.097107438016529
hillge01,2008,2011,George Jesse Hill,G,0,74.0,180.0,IUPUI,5/4/1986,0000-00-00,B,,312,34,7927,3142,149,658,807,755,256,93,366,686,2401,1078,890,723,704,263,2156,789,0.4489795918367347,0.8123595505617978,0.37357954545454547,4,78.0,25.40705128205128,10.070512820512821,0.4775641025641026,2.108974358974359,2.5865384615384617,2.4198717948717947,0.8205128205128205,0.2980769230769231,1.1730769230769231,2.198717948717949
hillgr01,1994,2011,Grant Henry Hill,F,0,80.0,225.0,Duke,10/5/1972,0000-00-00,B,,1035,142,35551,17565,1211,5143,6354,4364,1272,588,2512,2441,13451,6506,5625,4332,707,221,13012,663,0.4836815106683518,0.7701333333333333,0.3125884016973126,18,57.5,34.3487922705314,16.971014492753625,1.170048309178744,4.969082125603864,6.139130434782609,4.216425120772947,1.228985507246377,0.5681159420289855,2.427053140096618,2.358454106280193
hilljo01,2009,2011,Jordan Craig Hill,F,0,82.0,235.0,Arizona,7/27/1987,0000-00-00,B,,170,19,2516,901,304,439,743,66,45,108,130,352,771,377,216,147,7,0,754,0,0.4889753566796368,0.6805555555555556,0.0,3,56.666666666666664,14.8,5.3,1.7882352941176471,2.5823529411764707,4.370588235294117,0.38823529411764707,0.2647058823529412,0.6352941176470588,0.7647058823529411,2.070588235294118
hillmda01,1971,1979,Darnell Hillman,F-C,0,81.0,215.0,San Jose State,8/29/1949,0000-00-00,B,,772,0,19738,7339,1909,3790,5809,1045,484,843,1325,2779,6259,2982,2191,1370,30,5,5964,15,0.47643393513340787,0.6252852578731173,0.16666666666666666,9,85.77777777777777,25.567357512953368,9.506476683937823,2.47279792746114,4.909326424870466,7.524611398963731,1.3536269430051813,0.6269430051813472,1.0919689119170986,1.7163212435233162,3.599740932642487
hillst01,2008,2008,Steven Hill,C,0,84.0,245.0,Arkansas,11/14/1985,0000-00-00,W,,1,0,2,2,2,1,3,0,0,0,0,0,1,1,0,0,0,0,2,0,1.0,,,1,1.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
hillty01,1990,2003,Tyrone Hill,C-F,0,81.0,240.0,Xavier (OH),3/19/1968,0000-00-00,B,,875,0,24261,8023,2556,4750,7306,678,653,401,1320,3153,6049,3017,3100,1989,17,0,6034,0,0.49876012564060174,0.6416129032258064,0.0,14,62.5,27.726857142857142,9.169142857142857,2.9211428571428573,5.428571428571429,8.349714285714287,0.7748571428571429,0.7462857142857143,0.4582857142857143,1.5085714285714287,3.6034285714285716
hiltofr01,1971,1972,Fred Hilton,G-F,0,74.0,180.0,Grambling,1/15/1948,0000-00-00,B,,120,0,2080,1131,0,0,254,190,0,0,0,245,1289,500,175,131,0,0,1000,0,0.3878975950349108,0.7485714285714286,,2,60.0,17.333333333333332,9.425,0.0,0.0,2.1166666666666667,1.5833333333333333,0.0,0.0,0.0,2.0416666666666665
hinriki01,2003,2011,Kirk James Hinrich,G,0,75.0,190.0,Kansas,1/2/1981,0000-00-00,W,,680,97,22428,8572,251,1935,2186,3643,827,189,1372,2023,7478,3128,1622,1308,2651,1008,6256,3024,0.41829366140679325,0.8064118372379778,0.3802338740098076,9,75.55555555555556,32.98235294117647,12.605882352941176,0.36911764705882355,2.8455882352941178,3.2147058823529413,5.357352941176471,1.2161764705882352,0.27794117647058825,2.0176470588235293,2.975
hinsoro01,1983,1990,Roy Manus Hinson,F-C,0,81.0,210.0,Rutgers,5/2/1961,0000-00-00,B,,516,0,15822,7359,1072,2433,3505,501,313,901,1019,1924,5668,2833,2293,1693,12,0,5666,0,0.49982357092448837,0.7383340601831662,0.0,8,64.5,30.662790697674417,14.261627906976743,2.0775193798449614,4.715116279069767,6.792635658914729,0.9709302325581395,0.6065891472868217,1.746124031007752,1.9748062015503876,3.7286821705426356
hitero01,2006,2006,Robert J. Hite,G,0,74.0,184.0,Miami (FL),1/12/1984,0000-00-00,B,,12,0,136,51,4,12,16,8,3,2,6,8,60,19,12,8,23,5,38,15,0.31666666666666665,0.6666666666666666,0.21739130434782608,1,12.0,11.333333333333334,4.25,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,0.25,0.16666666666666666,0.5,0.6666666666666666
hobsoda01,2011,2011,Darington O'Neal Hobson,G,0,79.0,210.0,New Mexico,9/29/1987,0000-00-00,B,,5,0,39,4,0,3,3,6,0,0,2,1,13,2,0,0,6,0,4,0,0.15384615384615385,,0.0,1,5.0,7.8,0.8,0.0,0.6,0.6,1.2,0.0,0.0,0.4,0.2
hodgecr01,1982,1991,Craig Anthony Hodges,G,0,74.0,190.0,Long Beach State,6/27/1960,0000-00-00,B,,796,0,17133,6672,345,703,1048,1972,648,34,917,1574,5798,2655,860,709,1656,653,5310,1959,0.45791652293894447,0.8244186046511628,0.3943236714975845,10,79.6,21.52386934673367,8.381909547738694,0.4334170854271357,0.8831658291457286,1.3165829145728642,2.477386934673367,0.8140703517587939,0.04271356783919598,1.1520100502512562,1.9773869346733668
hodgedo01,1991,1995,Donald Jerome Hodge,C,0,84.0,230.0,Temple,2/25/1969,0000-00-00,B,,249,0,3501,1182,306,503,809,191,84,95,236,531,1057,462,357,254,14,4,924,12,0.4370860927152318,0.711484593837535,0.2857142857142857,5,49.8,14.060240963855422,4.746987951807229,1.2289156626506024,2.0200803212851404,3.248995983935743,0.7670682730923695,0.3373493975903614,0.3815261044176707,0.9477911646586346,2.1325301204819276
hodgeju01,2005,2006,Julius Melvin Hodge,G,0,79.0,210.0,North Carolina State,11/18/1983,0000-00-00,B,,23,0,98,28,7,8,15,18,6,0,11,13,25,11,12,6,0,0,22,0,0.44,0.5,,2,11.5,4.260869565217392,1.2173913043478262,0.30434782608695654,0.34782608695652173,0.6521739130434783,0.782608695652174,0.2608695652173913,0.0,0.4782608695652174,0.5652173913043478
hoibefr01,1995,2004,Fredrick Kristian Hoiberg,G,0,76.0,203.0,Iowa State,10/15/1972,0000-00-00,W,,565,0,10455,3072,153,1358,1511,872,448,59,300,815,2325,1003,782,670,991,396,2006,1188,0.4313978494623656,0.8567774936061381,0.39959636730575177,10,56.5,18.504424778761063,5.43716814159292,0.27079646017699116,2.4035398230088494,2.674336283185841,1.5433628318584072,0.7929203539823009,0.10442477876106195,0.5309734513274337,1.4424778761061947
holcora01,2005,2005,Randy Alfred Holcomb,F,0,81.0,225.0,San Diego State,8/8/1979,0000-00-00,B,,4,0,11,2,1,0,1,0,0,0,0,2,1,1,0,0,0,0,2,0,1.0,,,1,4.0,2.75,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.5
holidjr01,2009,2011,Jrue Randall Holiday,G,0,75.0,180.0,UCLA,6/12/1990,0000-00-00,B,,238,165,7546,2888,201,614,815,1195,332,75,546,527,2590,1134,474,381,622,239,2268,717,0.43783783783783786,0.8037974683544303,0.3842443729903537,3,79.33333333333333,31.705882352941178,12.134453781512605,0.8445378151260504,2.5798319327731094,3.4243697478991595,5.0210084033613445,1.3949579831932772,0.31512605042016806,2.2941176470588234,2.2142857142857144
hollabr01,1979,1981,John Bradley Holland,G,0,75.0,180.0,UCLA,12/6/1956,0000-00-00,W,,104,0,722,309,21,43,64,67,52,3,56,89,304,124,75,57,21,4,248,12,0.40789473684210525,0.76,0.19047619047619047,3,34.666666666666664,6.9423076923076925,2.9711538461538463,0.20192307692307693,0.41346153846153844,0.6153846153846154,0.6442307692307693,0.5,0.028846153846153848,0.5384615384615384,0.8557692307692307
hollawi01,1975,1978,Wilbur Holland,G,0,72.0,175.0,New Orleans,11/8/1951,0000-00-00,B,,279,0,8255,3804,281,570,851,925,476,44,408,755,3592,1625,691,554,0,0,3250,0,0.4523942093541203,0.8017366136034733,,4,69.75,29.587813620071685,13.634408602150538,1.007168458781362,2.043010752688172,3.050179211469534,3.315412186379928,1.7060931899641576,0.15770609318996415,1.4623655913978495,2.706093189964158
hollies01,1978,1978,Essie Bernard Hollis,F,0,78.0,195.0,St. Bonaventure,5/16/1955,0000-00-00,B,,25,0,154,69,21,24,45,6,11,1,14,28,75,30,12,9,0,0,60,0,0.4,0.75,,1,25.0,6.16,2.76,0.84,0.96,1.8,0.24,0.44,0.04,0.56,1.12
hollili01,1975,1984,Lionel Eugene Hollins,G,0,75.0,185.0,Arizona State,10/19/1953,0000-00-00,B,,750,0,20746,8720,428,1380,1808,3350,1167,203,1450,2062,8108,3570,2118,1567,99,13,7140,39,0.44030587074494326,0.7398489140698773,0.13131313131313133,10,75.0,27.661333333333335,11.626666666666667,0.5706666666666667,1.84,2.4106666666666667,4.466666666666667,1.556,0.27066666666666667,1.9333333333333333,2.7493333333333334
holliry01,2006,2011,Ryan Kenwood Hollins,C,0,84.0,230.0,UCLA,10/10/1984,0000-00-00,B,,339,24,4341,1351,317,443,760,117,68,178,273,741,869,480,609,391,1,0,960,0,0.5523590333716916,0.6420361247947455,0.0,6,56.5,12.805309734513274,3.9852507374631267,0.9351032448377581,1.3067846607669618,2.24188790560472,0.34513274336283184,0.20058997050147492,0.5250737463126843,0.8053097345132744,2.185840707964602
holtaw01,1970,1970,Alvin William Holt,F,0,79.0,210.0,Jackson State,8/26/1946,0000-00-00,B,,6,0,14,4,0,0,4,0,0,0,0,1,8,1,3,2,0,0,2,0,0.125,0.6666666666666666,,1,6.0,2.3333333333333335,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666
holtomi01,1984,1989,Michael David Holton,G,0,76.0,185.0,UCLA,8/4/1961,0000-00-00,B,,334,0,5934,2046,131,328,467,992,210,30,413,592,1839,809,495,400,114,28,1618,84,0.4399129961935835,0.8080808080808081,0.24561403508771928,6,55.666666666666664,17.766467065868262,6.125748502994012,0.39221556886227543,0.9820359281437125,1.3982035928143712,2.970059880239521,0.6287425149700598,0.08982035928143713,1.2365269461077844,1.7724550898203593
honeyje01,1997,1998,Jerald DeWayne Honeycutt,F-G,0,81.0,245.0,Tulane,10/20/1974,0000-00-00,B,,60,0,644,277,31,75,106,36,25,8,59,102,258,100,68,43,97,34,200,102,0.3875968992248062,0.6323529411764706,0.35051546391752575,2,30.0,10.733333333333333,4.616666666666666,0.5166666666666667,1.25,1.7666666666666666,0.6,0.4166666666666667,0.13333333333333333,0.9833333333333333,1.7
honeyty01,2011,2011,Tyler Deon Honeycutt,F,0,80.0,188.0,UCLA,7/15/1990,0000-00-00,B,,15,0,88,20,3,11,14,7,4,3,2,3,24,8,5,3,3,1,16,3,0.3333333333333333,0.6,0.3333333333333333,1,15.0,5.866666666666666,1.3333333333333333,0.2,0.7333333333333333,0.9333333333333333,0.4666666666666667,0.26666666666666666,0.2,0.13333333333333333,0.2
hoodde01,1999,1999,Derek Dwayne Hood,F,0,80.0,222.0,Arkansas,12/22/1976,0000-00-00,B,,2,0,4,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,,,1,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
hoppeda01,1987,1992,David Dirk Hoppen,C-F,0,83.0,235.0,Nebraska,3/13/1964,0000-00-00,W,,172,0,2410,843,220,430,650,100,43,29,138,390,632,329,247,184,5,1,658,3,0.5205696202531646,0.7449392712550608,0.2,6,28.666666666666668,14.011627906976743,4.901162790697675,1.2790697674418605,2.5,3.7790697674418605,0.5813953488372093,0.25,0.1686046511627907,0.8023255813953488,2.2674418604651163
hopsode01,1987,1991,Dennis Hopson,G-F,0,77.0,195.0,Ohio State,4/22/1965,0000-00-00,B,,339,0,7527,3641,423,520,943,540,319,160,549,674,3199,1377,1083,826,225,61,2754,183,0.4304470146920913,0.76269621421976,0.27111111111111114,5,67.8,22.20353982300885,10.740412979351033,1.247787610619469,1.5339233038348083,2.781710914454277,1.592920353982301,0.9410029498525073,0.471976401179941,1.6194690265486726,1.9882005899705015
hordgce01,1980,1981,Cedrick Tyrone Hordges,F-C,0,80.0,220.0,South Carolina,1/8/1957,0000-00-00,B,,148,0,3016,1118,241,625,866,171,60,38,235,460,913,433,389,249,17,3,866,9,0.47426067907995617,0.6401028277634961,0.17647058823529413,2,74.0,20.37837837837838,7.554054054054054,1.6283783783783783,4.222972972972973,5.851351351351352,1.1554054054054055,0.40540540540540543,0.25675675675675674,1.587837837837838,3.108108108108108
horfoal01,2007,2011,Alfred Joel Horford Reynoso,F-C,0,82.0,245.0,Florida,6/3/1986,0000-00-00,B,,359,122,12172,4549,929,2438,3367,879,267,404,560,1027,3563,1886,1015,773,16,4,3772,12,0.5293292169520067,0.761576354679803,0.25,5,71.8,33.90529247910864,12.671309192200557,2.5877437325905293,6.79108635097493,9.37883008356546,2.448467966573816,0.7437325905292479,1.1253481894150419,1.5598885793871866,2.860724233983287
horfoti01,1988,1993,Alfredo William Horford,C,0,85.0,245.0,Miami (FL),1/19/1966,0000-00-00,B,,65,0,378,95,29,55,84,5,7,26,30,50,111,34,43,27,0,0,68,0,0.3063063063063063,0.627906976744186,,6,10.833333333333334,5.815384615384615,1.4615384615384615,0.4461538461538462,0.8461538461538461,1.2923076923076924,0.07692307692307693,0.1076923076923077,0.4,0.46153846153846156,0.7692307692307693
hornaje01,1986,1999,Jeffrey John Hornacek,G,0,75.0,190.0,Iowa State,5/3/1963,0000-00-00,W,,1217,0,38730,17751,1055,3118,4173,5806,1706,251,2202,2749,13535,6670,3941,3461,2337,950,13340,2850,0.49279645363871444,0.8782035016493276,0.4065040650406504,14,86.92857142857143,31.824157764995892,14.585866885784716,0.866885784716516,2.562037797863599,3.428923582580115,4.770747740345111,1.4018077239112572,0.20624486442070666,1.8093672966310599,2.2588331963845523
hornede01,2011,2011,Dennis Horner,F,0,81.0,230.0,North Carolina State,2/5/1988,0000-00-00,B,,8,0,22,5,2,3,5,0,0,0,1,1,4,1,4,3,1,0,2,0,0.25,0.75,0.0,1,8.0,2.75,0.625,0.25,0.375,0.625,0.0,0.0,0.0,0.125,0.125
horryro01,1992,2007,Robert Keith Horry,F,0,81.0,220.0,Alabama,8/25/1970,0000-00-00,B,,1351,0,33889,9654,2053,4577,6630,2918,1434,1260,1660,3397,8205,3485,2244,1628,3057,1056,6970,3168,0.4247410115783059,0.7254901960784313,0.34543670264965654,16,84.4375,25.08438193930422,7.145817912657291,1.5196150999259808,3.387860843819393,4.907475943745374,2.159881569207994,1.0614359733530718,0.9326424870466321,1.2287194670614359,2.5144337527757217
hortoed01,1989,1989,Edward C. Horton,F,0,80.0,230.0,Iowa,12/17/1967,0000-00-00,B,,45,0,374,202,59,49,108,19,9,5,39,63,162,80,69,42,4,0,160,0,0.49382716049382713,0.6086956521739131,0.0,1,45.0,8.311111111111112,4.488888888888889,1.3111111111111111,1.0888888888888888,2.4,0.4222222222222222,0.2,0.1111111111111111,0.8666666666666667,1.4
houseed01,2000,2010,Edward L. House,G,0,72.0,176.0,Arizona State,5/14/1978,0000-00-00,B,,783,1,13089,5623,171,1117,1288,1160,494,62,598,993,5334,2179,480,409,2202,856,4358,2568,0.4085114360704912,0.8520833333333333,0.3887375113533152,11,71.18181818181819,16.71647509578544,7.1813537675606645,0.21839080459770116,1.4265644955300127,1.644955300127714,1.4814814814814814,0.6309067688378033,0.07918263090676884,0.7637292464878672,1.2681992337164751
houstal01,1993,2004,Allan Wade Houston,G,0,78.0,200.0,Tennessee,4/20/1971,0000-00-00,B,,902,0,30836,15765,372,2246,2618,2129,609,149,1923,2213,12987,5772,3282,2840,3428,1381,11544,4143,0.4444444444444444,0.8653260207190737,0.40285880980163363,12,75.16666666666667,34.186252771618626,17.47782705099778,0.4124168514412417,2.4900221729490024,2.902439024390244,2.360310421286031,0.6751662971175166,0.16518847006651885,2.131929046563193,2.453436807095344
